target,descriptor,model,cv_rmse,cv_cliff_rmse,test_rmse,test_cliff_rmse,cv_stratified
CHEMBL214,ECFP,KNN,0.7009388150822183,0.7829738822999319,0.7355494897605208,0.8376127030181926,True
CHEMBL214,MACCS,RF,0.7707463027575174,0.8431721201089972,0.7864981037226676,0.8772916113865492,True
CHEMBL214,MACCS,SVM,0.7730348455900157,0.8589047678174413,0.7610687951456573,0.8645140601111565,True
CHEMBL214,MACCS,GBM,0.7685414504655648,0.8254229615682375,0.7634961804561827,0.847050660561281,True
CHEMBL214,MACCS,KNN,0.832714299872487,0.9111884637809708,0.8411282877722979,0.97013168769893,True
CHEMBL214,PHYSCHEM,RF,0.9453502887829714,0.9707450691051972,0.9021421166915982,0.9234693723492432,True
CHEMBL214,PHYSCHEM,SVM,1.0463220138878533,1.0673003276893025,0.9571751367832556,0.9505890351354824,True
CHEMBL214,PHYSCHEM,GBM,0.946806966635964,0.9876687463363496,0.9069595548750408,0.9170847220752686,True
CHEMBL214,PHYSCHEM,KNN,0.98957560434242,1.0116387039524348,0.9356330973126802,0.9345588587403708,True
CHEMBL214,WHIM,RF,1.0808926572867563,1.1101557536779314,1.044023380381626,1.0865646061617047,True
CHEMBL214,WHIM,SVM,1.1115246697249952,1.1372122218251632,1.0705352534444077,1.1224401010344425,True
CHEMBL214,WHIM,GBM,1.1007222672504238,1.1270648143640305,1.0641435523550686,1.112645608741719,True
CHEMBL214,WHIM,KNN,1.1315031738712265,1.1411495555264584,1.0836808848145203,1.1187318402020503,True
CHEMBL233,ECFP,RF,0.7209830854212803,0.7795645599188588,0.689597457521723,0.7143285505412168,True
CHEMBL233,ECFP,SVM,0.7032404970759393,0.7537655725667098,0.6855590841467869,0.7321773344918304,True
CHEMBL233,ECFP,GBM,0.7322864775524113,0.7917443185909133,0.7130074337694491,0.735154582203244,True
CHEMBL233,ECFP,KNN,0.7516621251993101,0.8186063465118874,0.7077736465839389,0.7643284177942773,True
CHEMBL233,MACCS,RF,0.7945551605169956,0.8291380723459252,0.7670160513130626,0.8123188085273635,True
CHEMBL233,MACCS,SVM,0.789462965435855,0.841358161278991,0.7745693135190019,0.8090218263553256,True
CHEMBL233,MACCS,GBM,0.7835045452764754,0.8364681949792263,0.7669731367857785,0.8007463145441754,True
CHEMBL233,MACCS,KNN,0.8511070087069847,0.8939509977104126,0.8334982398753372,0.8884889706758102,True
CHEMBL233,PHYSCHEM,RF,0.9635630932645208,0.9540405721326622,0.9352368554050894,0.958047210661106,True
CHEMBL233,PHYSCHEM,SVM,1.061115938699445,1.0514298767307626,0.9847474532206256,1.009986888645502,True
CHEMBL233,PHYSCHEM,GBM,0.9869395393867206,0.9829849906038172,0.961600134470498,0.9915172161744836,True
CHEMBL233,PHYSCHEM,KNN,1.0112532955143037,0.996084923434715,0.9408691038550252,0.9579456312969816,True
