BindingDB_ID,smiles,value,standard_type
455242,COC(=O)c1cccc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1,18.0,Ki (nM)
50913733,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1,18.0,Ki (nM)
50442700,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1,18.0,Ki (nM)
50740809,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1,18.0,Ki (nM)
46801,c1cc2c(cc1OS(=O)(=O)N)S(=O)(=O)C(=C2)CC3CCCCCC3,18.0,Ki (nM)
50705239,COc1ccc2C(N(CCc2c1)S(N)(=O)=O)c1cccc(N)c1,18.0,Ki (nM)
51241305,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCC(CC1)(C#N)c1ccccc1,18.0,Ki (nM)
50823121,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=[SH+])[N-]C(O)C(O)c3ccc(cc3)[N+]([O-])=O)cc2)s1,18.0,Ki (nM)
50542420,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3NC(=O)c3ccc(Cl)cc3)ccc12,18.0,Ki (nM)
51098716,Cc1c(CC(O)=O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,18.0,Ki (nM)
51045586,COc1ccc(cc1)-c1cn(nn1)-c1ccc2OS(=O)(=O)C=Cc2c1,18.0,Ki (nM)
51204566,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,18.0,Ki (nM)
51117802,NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)CS1,18.0,Ki (nM)
51288938,NS(=O)(=O)Oc1ccc(NC2=NC(=O)\C(S2)=C/c2ccc(Cl)cc2)cc1,18.0,Ki (nM)
51115501,NS(=O)(=O)c1ccc(OCCCNC(=O)C2CCn3c2ccc3C(=O)c2ccccc2)cc1,18.0,Ki (nM)
51256681,C\C(=N/Nc1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1CCCC1,18.0,Ki (nM)
51207141,NCCCNc1nc(NCCCN)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,18.0,Ki (nM)
51295719,CC(C)OP(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1,18.0,Ki (nM)
51288958,NS(=O)(=O)Oc1ccc(NC2=NC(=O)\C(S2)=C/c2ccc(cc2)[N+]([O-])=O)cc1,18.0,Ki (nM)
51288959,Cc1ccc(\C=C2\SC(Nc3ccc(OS(N)(=O)=O)cc3)=NC2=O)cc1,18.0,Ki (nM)
51288957,NS(=O)(=O)Oc1ccc(NC2=NC(=O)\C(S2)=C/c2ccccc2)cc1,18.0,Ki (nM)
50086281,Cc1ccc(cc1)C(=O)CN(\C=C\C(=O)C(F)(F)F)c1ccc(cc1)S(N)(=O)=O,18.0,Ki (nM)
51564779,NS(=O)(=O)c1ccc(CCN(Cc2cccs2)C(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)cc1,18.0,Ki (nM)
50943987,NS(=O)(=O)Oc1ccc(NC(=O)NCCc2ccccc2)cc1,18.0,Ki (nM)
50944115,NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccccc2C#N)cc1,18.0,Ki (nM)
50787962,NS(=O)(=O)c1ccc(CC\N=C\c2ccccc2\C=N\CCc2ccc(cc2)S(N)(=O)=O)cc1,18.0,Ki (nM)
50943119,COc1ccc2C(=NCCc2c1)c1ccc(cc1)S(N)(=O)=O,18.3,Ki (nM)
50655966,NS(=O)(=O)c1cnccc1-n1ccc(=O)cc1,18.3,Ki (nM)
50659559,CCN(CC)c1ccc2c(Oc3cc(ccc3C22N(C(=O)c3ccccc23)c2ccc(cc2)S(N)(=O)=O)N(CC)CC)c1,18.5,Ki (nM)
51459281,NS(=O)(=O)c1ccc(CCn2c(SCc3ccc(cc3)C#N)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
51273551,Fc1ccc2NC(=O)NS(=O)(=O)c2c1,19.0,Ki (nM)
51459280,NS(=O)(=O)c1ccc(CCn2c(SCc3ccc(Cl)cc3)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
51459283,Cc1ccc(CSc2nc3ccccc3c(=O)n2CCc2ccc(cc2)S(N)(=O)=O)cc1,19.0,Ki (nM)
50823109,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NCCN3CCOCC3)cc2)s1,19.0,Ki (nM)
51515025,NS(=O)(=O)c1ccc(cc1)-n1cc(COC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccccc2Cl)nn1,19.0,Ki (nM)
51459282,NS(=O)(=O)c1ccc(CCn2c(SCc3ccc(F)cc3)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
51459285,O=c1n(CCc2ccccc2)c(SCCN2CCCCC2)nc2ccccc12,19.0,Ki (nM)
50463111,FC(F)(F)c1cccc(CN2C(=O)c3ccccc3S2(=O)=O)c1,19.0,Ki (nM)
51197064,NS(=O)(=O)c1ccc(cc1)N1C(SCC1=O)c1cccc(Br)c1,19.0,Ki (nM)
51459284,NS(=O)(=O)c1ccc(CCn2c(SCc3ccc(cc3)[N+]([O-])=O)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
51256649,NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N2CCCC2)cc1,19.0,Ki (nM)
51459286,O=C1N(CCCSc2nc3ccccc3c(=O)n2CCc2ccccc2)C(=O)c2ccccc12,19.0,Ki (nM)
51331271,Nc1ccccc1C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,19.0,Ki (nM)
51443096,Cc1nc(C)c(nc1C)C(=O)OCC(=O)Nc1ccc(cc1)S(N)(=O)=O,19.0,Ki (nM)
50463115,Clc1ccc(CN2C(=O)c3ccccc3S2(=O)=O)cc1,19.0,Ki (nM)
51295813,CCOP(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1,19.0,Ki (nM)
50501455,CC(Sc1nc(-c2ccc(Cl)c(Cl)c2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(cc1)S(N)(=O)=O,19.0,Ki (nM)
51615618,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)CCl)c3ccccc3)CC2)cc1,19.0,Ki (nM)
51461634,COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)c2ccc(cc2)-c2cssc2=S)cc1OC,19.0,Ki (nM)
51377243,NS(=O)(=O)c1ccc(NS(=O)(=O)CCNC(=O)NCc2ccccc2)cc1,19.0,Ki (nM)
50812114,NS(=O)(=O)Oc1ccc(Br)cc1,19.0,Ki (nM)
51050268,COc1ccc2cc(ccc2c1)-c1cc(CO)nn1-c1ccc(cc1)S(N)(=O)=O,19.0,Ki (nM)
51050258,NS(=O)(=O)c1cccc(c1)-n1nc(CO)cc1-c1ccc2ccccc2c1,19.0,Ki (nM)
51207124,CC(C)(C)Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nc(NC(C)(C)C)n1,19.0,Ki (nM)
51614280,CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)N1CCCC(C(=O)N/N=C2\C(=O)N(Cc3ccc(Cl)cc3)c3ccccc32)C1,19.0,Ki (nM)
50241186,NS(=O)(=O)c1ccc(CC\N=C\c2ccc(cc2)C#N)cc1,19.0,Ki (nM)
51459279,NS(=O)(=O)c1ccc(CCn2c(SCc3ccc(Br)cc3)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
51459278,NS(=O)(=O)c1ccc(CCn2c(SCc3ccccc3)nc3ccccc3c2=O)cc1,19.0,Ki (nM)
50523686,NS(=O)(=O)c1ccc(OCc2cn(nn2)-c2ccc(O)cc2)cc1,19.0,Ki (nM)
51199529,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,19.0,Ki (nM)
51615604,NS(=O)(=O)c1ccc(NC(=S)NCC2(Nc3ccccc3)CCN(CCc3ccccc3)CC2)cc1,19.0,Ki (nM)
51614271,COc1ccc2c(c1)NC(=O)/C2=N\NC(=O)C1CCCN(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)C1,19.0,Ki (nM)
51461628,NS(=O)(=O)c1ccc(CCN(Cc2ccc(Br)cc2)C(=O)c2ccc(cc2)-c2cssc2=S)cc1,19.0,Ki (nM)
50401587,NS(=O)(=O)c1ccc(s1)-c1cnc(o1)C(=O)N1CCCC1,19.0,Ki (nM)
50105482,NS(=O)(=O)c1cc(NC(=O)NOCc2ccccc2)c(Cl)cc1Cl,19.0,Ki (nM)
51591012,CC(C)(C)c1ccc(S(=O)(=O)N(CCc2ccc(S(N)(=O)=O)cc2)Cc2cccc(NCC(=O)O)c2)cc1,19.0,Ki (nM)
51291446,CN(C)c1nc(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)nc(Nc2ccccc2)n1,19.0,Ki (nM)
50932850,[S-]C(=S)NCc1ccccc1,19.0,Ki (nM)
51376689,NS(=O)(=O)c1ccc(cc1)C(=O)N\N=C(/CS(=O)(=O)c1ccccc1)c1cc2ccccc2oc1=O,19.0,Ki (nM)
51243250,NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccc(O)cc2)=N\O)s1,19.0,Ki (nM)
50659598,CCN(CC)c1ccc2c(Oc3cc(ccc3C22N(CCc3ccc(cc3)S(N)(=O)=O)C(=O)c3ccccc23)N(CC)CC)c1,19.4,Ki (nM)
50434694,Nc1c(cnn1-c1ccc(cc1)S(N)(=O)=O)C(=O)N\N=C1/C(=O)N(Cc2ccccc2)c2ccccc12,20.0,Ki (nM)
50467338,Cc1ccccc1-c1ccc(cc1)S(N)(=O)=O,20.0,Ki (nM)
50767502,COc1cc2nc(S)n(-c3cccc(c3)S(N)(=O)=O)c(=O)c2cc1OC,20.0,Ki (nM)
50740367,Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1S(N)(=O)=O,20.0,Ki (nM)
51340165,COC(=O)C1=Cc2cc(Cl)ccc2OC(=O)C1,20.0,Ki (nM)
50767501,COc1cc2c(nc(S)n(-c3cccc(c3)S(N)(=O)=O)c2=O)c(OC)c1OC,20.0,Ki (nM)
50327538,CCOC1Oc2ccccc2C(=O)\C1=C\Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,20.0,Ki (nM)
51229827,NS(=O)(=O)c1ccc(N\N=C2/C(=O)N(Cc3ccccc3)c3ccc(Cl)cc23)cc1,20.0,Ki (nM)
50676106,NC(=N)NC(=N)NCCc1ccc(cc1)S(N)(=O)=O,20.0,Ki (nM)
51404959,NS(=O)(=O)c1ccc(NC2CCN(C2=O)c2cccc(c2)C(F)(F)F)cc1,20.0,Ki (nM)
51200159,CCOC(=O)CCc1c(C)nn(c1C)-c1ccncc1S(N)(=O)=O,20.0,Ki (nM)
51363101,NS(=O)(=O)c1ccc(cc1)-n1cc(-c2ccc(Cl)cc2)c2c(Nc3ccccc3C(O)=O)ncnc12,20.0,Ki (nM)
51135512,Cc1ccccc1NC(=O)Nc1cc(ccc1O)S(N)(=O)=O,20.0,Ki (nM)
50404252,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCSC)C(N)=O,20.0,Ki (nM)
50404254,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,20.0,Ki (nM)
51577651,CCN1C(=O)/C(=C2\C(=O)Nc3ccccc32)S/C1=N/c1ccc(S(N)(=O)=O)cc1,20.0,Ki (nM)
51376684,C\C(=N/NC(=O)c1ccc(cc1)S(N)(=O)=O)c1cc2cc(Br)ccc2oc1=O,20.0,Ki (nM)
51030690,Cn1nc(Cc2ccccc2)c2c1c1ccccc1oc2=O,20.0,Ki (nM)
50995617,Oc1ccc2c(cc(=O)oc2c1)-c1ccc(cc1)[N+]([O-])=O,20.0,Ki (nM)
51050273,COc1ccc(cc1)-c1cc(CO)nn1-c1ccc(cc1)S(N)(=O)=O,20.0,Ki (nM)
51230112,Nc1nc(nn1-c1ccc(cc1)S(N)(=O)=O)C(=O)N\N=C\c1ccc(cc1)N1CCOCC1,20.0,Ki (nM)
50243662,Cc1cc(=O)oc2cc(NC(=O)NS(=O)(=O)c3ccc(Cl)cc3)ccc12,20.0,Ki (nM)
51201336,Cc1ncc(n1CCNS(N)(=O)=O)[N+]([O-])=O,20.0,Ki (nM)
50434745,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccccc1)C(=O)N\N=C1/C(=O)Nc2ccc(Br)cc12,20.0,Ki (nM)
51600938,N#Cc1c(O)nc(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc1-c1cccc2ccccc12,20.0,Ki (nM)
51141814,CC(=O)Nc1nnc(s1)S(N)(=O)=O,20.0,Ki (nM)
50542393,Fc1ccc(cc1)C(=O)Nc1ccccc1C(=O)Nc1ccc2c(cc(=O)oc2c1)C(F)(F)F,20.0,Ki (nM)
51386028,Cc1cc(=O)oc2cc(NC(=O)NS(=O)(=O)c3ccc(F)cc3)ccc12,20.0,Ki (nM)
50725561,Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,20.0,Ki (nM)
51532754,NS(=O)(=O)c1ccc(nc1)N1CC[C@@H](C1)NC(=O)Nc1ccccc1F,20.0,Ki (nM)
50823111,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NNc3c(F)c(F)c(F)c(F)c3F)cc2)s1,20.0,Ki (nM)
50741447,Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1S(N)(=O)=O,20.0,Ki (nM)
50678340,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCOc3ccc4ccc(=O)oc4c3)c2c1,20.0,Ki (nM)
50497223,NS(=O)(=O)c1ccc(cc1)-n1cc(\C=N/Nc2nc(cs2)-c2cc3ccccc3oc2=O)c(n1)-c1ccccc1,20.0,Ki (nM)
51276235,CCCN1C(=O)\C(=N/c2ccc(NC(=O)Nc3ccc(cc3)S(N)(=O)=O)cc2)c2ccccc12,20.0,Ki (nM)
51408982,NS(=O)(=O)c1cccc(NC(=O)Nc2cc3cc(Br)ccc3o2)c1,20.0,Ki (nM)
50497230,COc1ccc(cc1)-c1nn(cc1\C=N/Nc1nc(cs1)-c1cc2cc(Cl)ccc2oc1=O)-c1ccc(cc1)S(N)(=O)=O,20.0,Ki (nM)
51607903,N#CCCN(CCc1ccc(S(N)(=O)=O)cc1)C(=O)c1ccc2c(c1)no[n+]2[O-],20.0,Ki (nM)
50497231,COc1ccc(cc1)-c1nn(cc1\C=N/Nc1nc(cs1)-c1cc2cc(Br)ccc2oc1=O)-c1ccc(cc1)S(N)(=O)=O,20.0,Ki (nM)
50844496,CC(C)Oc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,20.0,Ki (nM)
51532746,NS(=O)(=O)c1ccc(nc1)N1CC[C@@H](C1)NC(=O)Nc1ccc(F)cc1,20.0,Ki (nM)
51295702,NS(=O)(=O)c1ccc(OP(=O)(Nc2ccccc2)c2ccccc2)cc1,20.0,Ki (nM)
51207126,NS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)nc(n2)N2CCOCC2)cc1,20.0,Ki (nM)
51377234,NS(=O)(=O)c1ccc(NS(=O)(=O)CCNC(=O)Nc2ccc(Br)cc2)cc1,20.0,Ki (nM)
51295726,CCN(CC)P(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1,20.0,Ki (nM)
51483123,CCOc1ccc(cc1)-c1nnc(Nc2ccc(cc2)S(N)(=O)=O)c2ccccc12,20.0,Ki (nM)
51295722,NS(=O)(=O)c1ccc(OP(=O)(Oc2ccc(cc2)S(N)(=O)=O)c2ccccc2)cc1,20.0,Ki (nM)
51483124,Cc1ccc(cc1S(N)(=O)=O)-c1nnc(Nc2ccc(cc2)S(N)(=O)=O)c2ccccc12,20.0,Ki (nM)
51336169,CC(=O)Nc1nnc(s1)S(N)(=O)=O,20.0,Ki (nM)
51483127,Cc1ccc(cc1-c1nccs1)-c1nnc(Nc2ccc(cc2)S(N)(=O)=O)c2ccccc12,20.0,Ki (nM)
51465342,NS(=O)(=O)c1ccc(OCCNCC2COc3ccccc3O2)cc1,20.0,Ki (nM)
50314635,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)Nc3ccc(c(c3)C(O)=O)-c3c4ccc(O)cc4oc4cc(=O)ccc34)cc2)cc1,20.0,Ki (nM)
51409386,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1cccs1)C(=O)N\N=C/c1ccccc1,20.0,Ki (nM)
51564782,NS(=O)(=O)c1ccc(NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)c(Cl)c1,20.0,Ki (nM)
50797048,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(cc23)[N+]([O-])=O)cc1,20.0,Ki (nM)
289653,Cc1ncc(n1CCNS(=O)(=O)ON)[N+]([O-])=O,20.4,Ki (nM)
455236,NS(=O)(=O)Oc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,21.0,Ki (nM)
50741454,NS(=O)(=O)c1ccc(CO)cc1,21.0,Ki (nM)
51459035,NS(=O)(=O)c1ccc(N\N=C2/C(=O)Nc3ccccc23)cc1,21.0,Ki (nM)
50308660,NS(=O)(=O)c1ccc(Nc2ccnc(\N=C\c3coc4ccccc4c3=O)n2)cc1,21.0,Ki (nM)
50321651,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1,21.0,Ki (nM)
50327539,CCOC1Oc2ccccc2C(=O)C1=CNc1ccc(cc1)S(=O)(=O)Nc1ccccn1,21.0,Ki (nM)
51207360,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccccc1,21.0,Ki (nM)
51377218,Cc1cc(C)cc(NC(=O)NCCS(=O)(=O)Nc2ccc(cc2)S(N)(=O)=O)c1,21.0,Ki (nM)
51115589,COc1ccc2cc(ccc2c1)C(C)C(=O)NCCOc1ccc(cc1)S(N)(=O)=O,21.0,Ki (nM)
51197058,NS(=O)(=O)c1ccc(cc1)N1C(SCC1=O)c1ccccc1,21.0,Ki (nM)
51201310,Cc1nccn1CCCNS(N)(=O)=O,21.0,Ki (nM)
51614278,NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)N(Cc4ccccc4)c4ccccc43)C2)cc1,21.0,Ki (nM)
50321705,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccccc2)cc1,21.0,Ki (nM)
51204442,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,21.0,Ki (nM)
51207127,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,21.0,Ki (nM)
50842395,NS(=O)(=O)c1ccc(CO)cc1,21.0,Ki (nM)
51480653,COc1ccc2nc(cc(C(=O)Nc3ccc(cc3)S(N)(=O)=O)c2c1)-c1ccccc1C,21.0,Ki (nM)
50944021,NS(=O)(=O)Oc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,21.0,Ki (nM)
20765,Nc1c(F)cc(cc1I)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,21.0,Ki (nM)
50404319,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,21.0,Ki (nM)
51050260,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1CO)-c1ccc2ccccc2c1,21.0,Ki (nM)
50797080,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3c2cccc3F)cc1,21.0,Ki (nM)
51402831,Cc1cc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)nc(n1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,21.0,Ki (nM)
51051627,COc1cc(\C=C(/C#N)C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc(OC)c1OC,21.0,Ki (nM)
50740324,NS(=O)(=O)c1ccc(CO)cc1,21.0,Ki (nM)
51051624,COc1ccc(\C=C(/C#N)C(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1OC,21.0,Ki (nM)
51256685,NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N2CCCCC2)cc1,21.0,Ki (nM)
50523685,COc1cccc(c1)-n1cc(COc2ccc(cc2)S(N)(=O)=O)nn1,21.0,Ki (nM)
50350122,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)NCc1ccccc1,21.0,Ki (nM)
51207137,NCCCNc1nc(Cl)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,21.0,Ki (nM)
51375200,Cc1c(sc2nc3ccccc3n12)C(=O)\C=C\NCCc1ccc(cc1)S(N)(=O)=O,21.0,Ki (nM)
50824503,NS(=O)(=O)c1ccc(CO)cc1,21.0,Ki (nM)
50284238,NS(=O)(=O)c1ccc(NC(=O)NNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)cc1,21.0,Ki (nM)
50291595,Cc1ccc(cc1)-c1cn(nn1)-c1c(F)c(F)c(c(F)c1F)S(N)(=O)=O,21.0,Ki (nM)
51532785,NS(=O)(=O)c1cccc(NC(=S)N[C@H]2CCN(C2)c2cccc(n2)[N+]([O-])=O)c1,1.4,Ki (nM)
50652834,COC(=O)CNc1nc(Cl)nc(NCCc2ccc(cc2)S(N)(=O)=O)n1,1.4,Ki (nM)
50824042,NNc1nc(NN)nc(NCc2ccc(cc2)S(N)(=O)=O)n1,1.4,Ki (nM)
51309616,NS(=O)(=O)c1ccc(cc1)-c1nc(no1)C1CC1,1.4,Ki (nM)
51309696,NS(=O)(=O)c1ccc(cc1)-c1nc(no1)-c1ccsc1,1.4,Ki (nM)
50824035,CN(C)c1nc(NCCc2ccc(cc2)S(N)(=O)=O)nc(n1)N(C)C,1.5,Ki (nM)
50291371,NS(=O)(=O)c1c(F)c(F)c(c(F)c1F)-n1cc(nn1)C1CCCCC1,1.5,Ki (nM)
50767522,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(I)cc2c1=O,1.5,Ki (nM)
50824034,CN(C)c1nc(Nc2ccc(cc2)S(N)(=O)=O)nc(n1)N(C)C,1.5,Ki (nM)
50824059,NNc1nc(NN)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,1.5,Ki (nM)
51309722,NS(=O)(=O)c1ccc(cc1)-c1nc(no1)-c1cccs1,1.6,Ki (nM)
51459029,COc1ccc2nc(S\C(=N\Nc3ccc(cc3)S(N)(=O)=O)C(C)=O)n(-c3ccccc3)c(=O)c2c1,1.6,Ki (nM)
51402822,CCOC(=O)N1CCN(CC1)c1nccc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)n1,1.6,Ki (nM)
51197527,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2Br)c(F)c1,1.6,Ki (nM)
50663465,NS(=O)(=O)c1ccc(cc1)C#Cc1cccc(O)c1,1.6,Ki (nM)
51309667,Cc1nc(no1)-c1csc(c1)S(N)(=O)=O,1.6,Ki (nM)
50401678,NS(=O)(=O)c1ccc(cc1)-c1cnc(o1)C(=O)N1CCOCC1,1.6,Ki (nM)
50506592,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc3ccc(cc3)S(=O)(=O)Nc3nnc(s3)S(N)(=O)=O)cc2)s1,1.7,Ki (nM)
50823987,NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NCC(O)=O)n2)cc1,1.7,Ki (nM)
50543366,NS(=O)(=O)c1ccc(SCc2ccc(OC(F)(F)F)cc2)s1,1.7,Ki (nM)
50652835,NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(NCCC(O)=O)n2)cc1,1.7,Ki (nM)
50663469,COc1cccc(c1)C#Cc1cccc(c1)S(N)(=O)=O,1.7,Ki (nM)
51018802,CNCC(O)COc1ccc(cc1)C(=O)NCCc1ccc(cc1)S(N)(=O)=O,1.7,Ki (nM)
50401677,NS(=O)(=O)c1ccc(cc1)-c1cnc(o1)C(=O)N1CCCC1,1.7,Ki (nM)
51266031,NS(=O)(=O)c1cccc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)c1,1.8,Ki (nM)
51309660,NS(=O)(=O)c1ccc(cc1)-c1noc(n1)-c1ccsc1,1.8,Ki (nM)
51459064,CC(C)(C)OC(=O)C[C@H](Cc1ccccc1)C(=O)CCC(=O)NCc1ccc(cc1)S(N)(=O)=O,1.8,Ki (nM)
50844573,NS(=O)(=O)c1ccc(NC(=O)\C=C\c2ccccc2OC(F)F)cc1,1.8,Ki (nM)
51408987,NS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)Nc1cc2cc(Br)ccc2o1,1.8,Ki (nM)
51197571,COc1ccc(CC(=O)Nc2ccc(cc2F)S(N)(=O)=O)cc1,1.8,Ki (nM)
51543852,COc1cc(OC)c(cc1OC)C1OC(=O)C(Nc2ccc(cc2)S(N)(=O)=O)=C1,1.8,Ki (nM)
51396500,COc1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,1.9,Ki (nM)
51309624,NS(=O)(=O)c1ccc(cc1)-c1noc(n1)C1CC1,1.9,Ki (nM)
51543849,CCCCOc1ccc(cc1)C1C=C(Nc2ccc(cc2)S(N)(=O)=O)C(=O)N1c1ccc(cc1)S(N)(=O)=O,1.9,Ki (nM)
50989382,Nc1ncnc2n(Cc3cn(nn3)-c3ccc(cc3)S(N)(=O)=O)cnc12,1.9,Ki (nM)
50404334,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)NCC(N)=O,1.9,Ki (nM)
51311150,COc1cc(CN2CCc3cc(OS(N)(=O)=O)ccc3C2)cc(OC)c1OC,2.0,Ki (nM)
50239359,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)S(=O)(=O)NCCCCCCOS(N)(=O)=O,2.0,Ki (nM)
50844580,NS(=O)(=O)c1ccc(NC(=O)\C=C\c2cccc(F)c2)cc1,2.0,Ki (nM)
50239380,NS(=O)(=O)O[C@@H]1CCN(C1)S(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.0,Ki (nM)
51256674,CN1CCN(CC1)c1ccc(cc1)C(\C)=N\Nc1ccc(cc1)S(N)(=O)=O,2.0,Ki (nM)
50386673,COC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)OS(N)(=O)=O,2.0,Ki (nM)
50239372,NS(=O)(=O)OCCCCCCNS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.0,Ki (nM)
50386674,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)S(=O)(=O)N1CCC(CC1)OS(N)(=O)=O,2.0,Ki (nM)
