smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1,Ki,3.981,nM,CHEMBL242865,CHEMBL1201862,,active,False,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1,False,False,False
NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccc(Cl)cc5o4)cc3)c1)CNC2=O,Ki,2511.89,nM,CHEMBL2002479,CHEMBL1201862,,active,False,NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccc(Cl)cc5o4)cc3)c1)CNC2=O,False,False,False
Nc1nc2ncc(-c3ccccc3)cn2n1,Ki,50118.72,nM,CHEMBL2002480,CHEMBL1201862,,active,False,Nc1nc2ncc(-c3ccccc3)cn2n1,False,False,False
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1,Ki,1995.26,nM,CHEMBL1967094,CHEMBL1201862,,active,False,O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1,False,False,False
Nc1ccc2cc(NCCc3ccccc3)cc(Nc3ncccn3)c2n1,Ki,2511.89,nM,CHEMBL550275,CHEMBL1201862,,active,False,Nc1ccc2cc(NCCc3ccccc3)cc(Nc3ncccn3)c2n1,False,False,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,Ki,2511.89,nM,CHEMBL1981079,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,1995.26,nM,CHEMBL1978166,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,False,False,False
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,Ki,316.23,nM,CHEMBL2000832,CHEMBL1201862,,active,False,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,False,False,False
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,Ki,1995.26,nM,CHEMBL1977814,CHEMBL1201862,,active,False,Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,False,False,False
Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,Ki,630.96,nM,CHEMBL513846,CHEMBL1201862,,active,False,Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,False,False,False
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,Ki,1258.93,nM,CHEMBL1996176,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,False,False,False
OCc1cc(-c2ccc3[nH]ncc3c2)on1,Ki,12589.25,nM,CHEMBL1974617,CHEMBL1201862,,active,False,OCc1cc(-c2ccc3[nH]ncc3c2)on1,False,False,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,398.11,nM,CHEMBL1965660,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,False,False,False
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,Ki,5011.87,nM,CHEMBL1992125,CHEMBL1201862,,active,False,COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,False,False,False
Nc1nc2c(s1)Cc1ccccc1-2,Ki,63095.73,nM,CHEMBL1178727,CHEMBL1201862,,active,False,Nc1nc2c(s1)Cc1ccccc1-2,False,False,False
CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,Ki,1258.93,nM,CHEMBL1970104,CHEMBL1201862,,active,False,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,False,False,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,Ki,125.89,nM,CHEMBL1991429,CHEMBL1201862,,active,False,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,False,False,False
Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,Ki,1584.89,nM,CHEMBL1971149,CHEMBL1201862,,active,False,Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,False,False,False
CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,Ki,1000.0,nM,CHEMBL1994040,CHEMBL1201862,,active,False,CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,False,False,False
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,100.0,nM,CHEMBL1980995,CHEMBL1201862,,active,False,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,False,False,False
COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O,Ki,2511.89,nM,CHEMBL1982506,CHEMBL1201862,,active,False,COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O,False,False,False
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,Ki,2511.89,nM,CHEMBL1968127,CHEMBL1201862,,active,False,CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,False,False,False
CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12,Ki,316.23,nM,CHEMBL1985406,CHEMBL1201862,,active,False,CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12,False,False,False
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,Ki,158.49,nM,CHEMBL207400,CHEMBL1201862,,active,False,Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,False,False,False
O=C(Cc1cccs1)Nc1nc2ccccc2s1,Ki,1000.0,nM,CHEMBL1421720,CHEMBL1201862,,active,False,O=C(Cc1cccs1)Nc1nc2ccccc2s1,False,False,False
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,Ki,501.19,nM,CHEMBL210032,CHEMBL1201862,,active,False,CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,False,False,False
O=c1[nH]cnc2c(Cl)cccc12,Ki,25118.86,nM,CHEMBL1949855,CHEMBL1201862,,active,False,O=c1[nH]cnc2c(Cl)cccc12,False,False,False
CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,Ki,5011.87,nM,CHEMBL1964382,CHEMBL1201862,,active,False,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,False,False,False
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,Ki,199.53,nM,CHEMBL101311,CHEMBL1201862,,active,False,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,False,False,False
Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,Ki,125.89,nM,CHEMBL1988581,CHEMBL1201862,,active,False,Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,False,False,False
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCNC(C)=O)cc2NC3=O)ccc1O,Ki,251.19,nM,CHEMBL1975500,CHEMBL1201862,,active,False,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCNC(C)=O)cc2NC3=O)ccc1O,False,False,False
CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1,Ki,79.43,nM,CHEMBL2006564,CHEMBL1201862,,active,False,CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1,False,False,False
COc1ccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc1OC,Ki,2511.89,nM,CHEMBL1964399,CHEMBL1201862,,active,False,COc1ccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc1OC,False,False,False
Nc1n[nH]c2c(-c3ccccc3)cccc12,Ki,15848.93,nM,CHEMBL1991008,CHEMBL1201862,,active,False,Nc1n[nH]c2c(-c3ccccc3)cccc12,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,1995.26,nM,CHEMBL1978166,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,False,False,False
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,Ki,7.943,nM,CHEMBL209534,CHEMBL1201862,,active,False,CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,False,False,False
Cc1nccn2c(-c3ccnc(NCCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,Ki,2511.89,nM,CHEMBL1978200,CHEMBL1201862,,active,False,Cc1nccn2c(-c3ccnc(NCCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,False,False,False
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Ki,3162.28,nM,CHEMBL522892,CHEMBL1201862,,active,False,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,False,False,False
CC(=O)c1cccc(-c2ccc3nccn3n2)c1,Ki,79432.82,nM,CHEMBL1994159,CHEMBL1201862,,active,False,CC(=O)c1cccc(-c2ccc3nccn3n2)c1,False,False,False
CCCOc1nc(NC(C)=O)cc(N)c1C#N,Ki,251.19,nM,CHEMBL1970735,CHEMBL1201862,,active,False,CCCOc1nc(NC(C)=O)cc(N)c1C#N,False,False,False
COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,Ki,794.33,nM,CHEMBL1975903,CHEMBL1201862,,active,False,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,False,False,False
COc1cccc(Nc2ncnc3ccccc23)c1,Ki,50118.72,nM,CHEMBL117697,CHEMBL1201862,,active,False,COc1cccc(Nc2ncnc3ccccc23)c1,False,False,False
Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Ki,79.43,nM,CHEMBL482967,CHEMBL1201862,,active,False,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,False,False,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,Ki,251.19,nM,CHEMBL1090360,CHEMBL1201862,,active,False,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,False,False,False
N#Cc1ccc2nc(N)n(-c3nccs3)c2c1,Ki,1995.26,nM,CHEMBL1988805,CHEMBL1201862,,active,False,N#Cc1ccc2nc(N)n(-c3nccs3)c2c1,False,False,False
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Ki,7.943,nM,CHEMBL458997,CHEMBL1201862,,active,False,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,False,False,False
NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,Ki,1584.89,nM,CHEMBL1974310,CHEMBL1201862,,active,False,NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,False,False,False
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,Ki,398.11,nM,CHEMBL1982957,CHEMBL1201862,,active,False,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,False,False,False
Oc1c2ccccc2c2c3c(cccc13)N=N2,Ki,125.89,nM,CHEMBL1725279,CHEMBL1201862,,active,False,Oc1c2ccccc2c2c3c(cccc13)N=N2,False,False,False
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,Ki,1258.93,nM,CHEMBL1996176,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,False,False,False
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,Ki,3.981,nM,CHEMBL424872,CHEMBL1201862,,active,False,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,False,False,False
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,Ki,158.49,nM,CHEMBL49120,CHEMBL1201862,,active,False,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,False,False,False
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,Ki,501.19,nM,CHEMBL1983111,CHEMBL1201862,,active,False,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,False,False,False
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,Ki,630.96,nM,CHEMBL1988141,CHEMBL1201862,,active,False,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,False,False,False
COCC#Cc1cccc2c1Cc1c(-c3cccs3)n[nH]c1-2,Ki,1995.26,nM,CHEMBL1985206,CHEMBL1201862,,active,False,COCC#Cc1cccc2c1Cc1c(-c3cccs3)n[nH]c1-2,False,False,False
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,Ki,630.96,nM,CHEMBL1991078,CHEMBL1201862,,active,False,COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,False,False,False
C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,Ki,199.53,nM,CHEMBL1977749,CHEMBL1201862,,active,False,C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,False,False,False
Nc1ncnc2scc(-c3ccccc3)c12,Ki,31622.78,nM,CHEMBL1975212,CHEMBL1201862,,active,False,Nc1ncnc2scc(-c3ccccc3)c12,False,False,False
CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1,Ki,1995.26,nM,CHEMBL2000685,CHEMBL1201862,,active,False,CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1,False,False,False
O=c1[nH][nH]c2ccc(Br)cc12,Ki,25118.86,nM,CHEMBL2001613,CHEMBL1201862,,active,False,O=c1[nH][nH]c2ccc(Br)cc12,False,False,False
NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,Ki,39.81,nM,CHEMBL1993904,CHEMBL1201862,,active,False,NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,False,False,False
Cc1cccc(-c2cccc3onc(N)c23)c1,Ki,39810.72,nM,CHEMBL1980376,CHEMBL1201862,,active,False,Cc1cccc(-c2cccc3onc(N)c23)c1,False,False,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,398.11,nM,CHEMBL1965660,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,False,False,False
CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,Ki,2511.89,nM,CHEMBL1982413,CHEMBL1201862,,active,False,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,False,False,False
Cc1n[nH]c2ccc(-c3cncc(OCC(CN)Cc4ccccc4)c3)cc12,Ki,1000.0,nM,CHEMBL2000271,CHEMBL1201862,,active,False,Cc1n[nH]c2ccc(-c3cncc(OCC(CN)Cc4ccccc4)c3)cc12,False,False,False
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,Ki,2511.89,nM,CHEMBL1981792,CHEMBL1201862,,active,False,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,False,False,False
O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,Ki,3981.07,nM,CHEMBL1987535,CHEMBL1201862,,active,False,O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,False,False,False
Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,Ki,794.33,nM,CHEMBL2002586,CHEMBL1201862,,active,False,Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,False,False,False
NC(=O)c1cc(-c2cccs2)n2nccc2n1,Ki,7943.28,nM,CHEMBL1987815,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2cccs2)n2nccc2n1,False,False,False
O=c1[nH]c2ccc(Cl)cc2c2ncnn12,Ki,63095.73,nM,CHEMBL1992673,CHEMBL1201862,,active,False,O=c1[nH]c2ccc(Cl)cc2c2ncnn12,False,False,False
CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,1000.0,nM,CHEMBL1969151,CHEMBL1201862,,active,False,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
COC(=O)c1c(N)nc2ccccn12,Ki,7943.28,nM,CHEMBL1981492,CHEMBL1201862,,active,False,COC(=O)c1c(N)nc2ccccn12,False,False,False
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,Ki,1995.26,nM,CHEMBL1993335,CHEMBL1201862,,active,False,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,False,False,False
CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,Ki,3162.28,nM,CHEMBL1988692,CHEMBL1201862,,active,False,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,False,False,False
Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,Ki,2511.89,nM,CHEMBL2007574,CHEMBL1201862,,active,False,Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,False,False,False
Cc1cn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,Ki,1995.26,nM,CHEMBL2000408,CHEMBL1201862,,active,False,Cc1cn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,False,False,False
CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1,Ki,398.11,nM,CHEMBL1997007,CHEMBL1201862,,active,False,CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1,False,False,False
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,Ki,1584.89,nM,CHEMBL521851,CHEMBL1201862,,active,False,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,False,False,False
CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1,Ki,79.43,nM,CHEMBL2006567,CHEMBL1201862,,active,False,CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1,False,False,False
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Ki,501.19,nM,CHEMBL278041,CHEMBL1201862,,active,False,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,False,False,False
Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,Ki,125.89,nM,CHEMBL491758,CHEMBL1201862,,active,False,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,False,False,False
O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,Ki,3981.07,nM,CHEMBL1986590,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,False,False,False
CS(=O)(=O)c1cccc(-c2cnn3c(C(N)=O)cc(-c4ccccc4)nc23)c1,Ki,3981.07,nM,CHEMBL1998477,CHEMBL1201862,,active,False,CS(=O)(=O)c1cccc(-c2cnn3c(C(N)=O)cc(-c4ccccc4)nc23)c1,False,False,False
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,Ki,3981.07,nM,CHEMBL406845,CHEMBL1201862,,active,False,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,False,False,False
CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,Ki,1258.93,nM,CHEMBL1970104,CHEMBL1201862,,active,False,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,False,False,False
c1ccc(-c2ccnc3[nH]ccc23)cc1,Ki,10000.0,nM,CHEMBL482538,CHEMBL1201862,,active,False,c1ccc(-c2ccnc3[nH]ccc23)cc1,False,False,False
Cc1nn(C)c2sc(C(N)=O)c(N)c12,Ki,50118.72,nM,CHEMBL1996837,CHEMBL1201862,,active,False,Cc1nn(C)c2sc(C(N)=O)c(N)c12,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,1584.89,nM,CHEMBL404367,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,False,False,False
CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,Ki,630.96,nM,CHEMBL2000568,CHEMBL1201862,,active,False,CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,False,False,False
Nc1nc(=O)[nH]c2sccc12,Ki,39810.72,nM,CHEMBL2007097,CHEMBL1201862,,active,False,Nc1nc(=O)[nH]c2sccc12,False,False,False
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Ki,199.53,nM,CHEMBL509032,CHEMBL1201862,,active,False,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,False,False,False
CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,Ki,199.53,nM,CHEMBL2000429,CHEMBL1201862,,active,False,CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,False,False,False
Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1,Ki,100.0,nM,CHEMBL1973013,CHEMBL1201862,,active,False,Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1,False,False,False
CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,316.23,nM,CHEMBL1965423,CHEMBL1201862,,active,False,CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,False,False,False
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,Ki,125.89,nM,CHEMBL1975927,CHEMBL1201862,,active,False,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,False,False,False
O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,Ki,1000.0,nM,CHEMBL2001920,CHEMBL1201862,,active,False,O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,False,False,False
Nc1ncc2cccc(-c3ccccc3)n12,Ki,50118.72,nM,CHEMBL1997119,CHEMBL1201862,,active,False,Nc1ncc2cccc(-c3ccccc3)n12,False,False,False
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,Ki,398.11,nM,CHEMBL1977138,CHEMBL1201862,,active,False,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,False,False,False
COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,Ki,10.0,nM,CHEMBL1241473,CHEMBL1201862,,active,False,COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,False,False,False
c1ccc(C2CCc3[nH]ncc3C2)cc1,Ki,63095.73,nM,CHEMBL2000879,CHEMBL1201862,,active,False,c1ccc(C2CCc3[nH]ncc3C2)cc1,False,False,False
Cc1[nH]c(=O)oc(=O)c1-c1ccccc1,Ki,79432.82,nM,CHEMBL1971785,CHEMBL1201862,,active,False,Cc1[nH]c(=O)oc(=O)c1-c1ccccc1,False,False,False
O=C(Nc1cccc(C2Nc3ccc4ccccc4c3C3C=CCC32)c1)c1ccc(F)cc1,Ki,3162.28,nM,CHEMBL1992042,CHEMBL1201862,,active,False,O=C(Nc1cccc(C2Nc3ccc4ccccc4c3C3C=CCC32)c1)c1ccc(F)cc1,False,False,False
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,Ki,15.85,nM,CHEMBL21156,CHEMBL1201862,,active,False,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,False,False,False
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,Ki,3981.07,nM,CHEMBL1989267,CHEMBL1201862,,active,False,COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,False,False,False
C#Cc1cn(C2CCCC2)c2ncnc(N)c12,Ki,3981.07,nM,CHEMBL1993877,CHEMBL1201862,,active,False,C#Cc1cn(C2CCCC2)c2ncnc(N)c12,False,False,False
NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,Ki,125.89,nM,CHEMBL1985095,CHEMBL1201862,,active,False,NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,False,False,False
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,Ki,1995.26,nM,CHEMBL1976420,CHEMBL1201862,,active,False,CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,False,False,False
O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1,Ki,2511.89,nM,CHEMBL497151,CHEMBL1201862,,active,False,O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1,False,False,False
Cc1ccccc1-c1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,Ki,1258.93,nM,CHEMBL2000029,CHEMBL1201862,,active,False,Cc1ccccc1-c1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,False,False,False
