BindingDB_ID,smiles,value,standard_type,CuratedSmiles,IsSalt,FailedSanit,Neutralized
50404346,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)NCC(O)=O,22.0,Ki (nM),CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NCC(=O)O)cc1,False,False,False
51309682,NS(=O)(=O)c1ccc(cc1)-c1nc(no1)-c1ccccn1,22.0,Ki (nM),NS(=O)(=O)c1ccc(-c2nc(-c3ccccn3)no2)cc1,False,False,False
50291584,Cc1ccc(cc1)-c1cn(nn1)-c1ccc(cc1)S(N)(=O)=O,22.0,Ki (nM),Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,False,False,False
51515028,NS(=O)(=O)c1ccc(cc1)-n1cc(COC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2cccc(F)c2)nn1,23.0,Ki (nM),NS(=O)(=O)c1ccc(-n2cc(COC(=O)c3ccc4c(c3)C(=O)N(c3cccc(F)c3)C4=O)nn2)cc1,False,False,False
50327545,NS(=O)(=O)c1ccc(cc1)N1C(=O)\C(=C\c2coc3ccccc3c2=O)N=C1c1ccccc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(N2C(=O)/C(=C/c3coc4ccccc4c3=O)N=C2c2ccccc2)cc1,False,False,False
50401674,Cc1ncc(o1)-c1ccc(cc1)S(N)(=O)=O,23.0,Ki (nM),Cc1ncc(-c2ccc(S(N)(=O)=O)cc2)o1,False,False,False
51117829,COc1ccc2NC(=O)\C(=C3/S\C(NC3=O)=N\c3ccc(cc3)S(N)(=O)=O)c2c1,23.0,Ki (nM),COc1ccc2c(c1)/C(=C1/S/C(=N/c3ccc(S(N)(=O)=O)cc3)NC1=O)C(=O)N2,False,False,False
50463121,Fc1ccc(cc1)C(=O)CN1C(=O)c2ccccc2S1(=O)=O,23.0,Ki (nM),O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccc(F)cc1,False,False,False
51262745,COc1ccc(cc1)C1=NN(C(C1)c1ccc(OS(N)(=O)=O)cc1)C(C)=O,23.0,Ki (nM),COc1ccc(C2=NN(C(C)=O)C(c3ccc(OS(N)(=O)=O)cc3)C2)cc1,False,False,False
51230106,NNC(=O)c1nc(N)n(n1)-c1ccc(cc1)S(N)(=O)=O,23.0,Ki (nM),NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1,False,False,False
20767,Nc1c(Cl)cc(cc1Br)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,23.0,Ki (nM),Nc1c(Cl)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Br,False,False,False
51241260,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCC(O)(CC1)c1ccccc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N2CCC(O)(c3ccccc3)CC2)cc1,False,False,False
51613360,Cc1nc(-c2ccc(Cl)cc2)ccc1NC(=O)NCCc1ccc(S(N)(=O)=O)cc1,23.0,Ki (nM),Cc1nc(-c2ccc(Cl)cc2)ccc1NC(=O)NCCc1ccc(S(N)(=O)=O)cc1,False,False,False
50248925,CCCCCCCCCCOS(N)(=O)=O,23.0,Ki (nM),CCCCCCCCCCOS(N)(=O)=O,False,False,False
50498982,Cc1ccc(cc1)-c1nn(cc1-c1nc2ccccc2[nH]1)-c1ccccc1,23.0,Ki (nM),Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3[nH]2)cc1,False,False,False
46885,c1ccc2c(c1)C(=O)N[C@@]2(c3ccc(c(c3)S(=O)(=O)N)Cl)O,23.0,Ki (nM),NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,False,False,False
51200170,Cc1nn(c(C)c1C)-c1ccncc1S(N)(=O)=O,23.0,Ki (nM),Cc1nn(-c2ccncc2S(N)(=O)=O)c(C)c1C,False,False,False
51404856,NS(=O)(=O)c1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,False,False,False
51208357,COC(=O)c1cn(nc1-c1ccc(Br)cc1)-c1ccc(cc1)S(N)(=O)=O,23.0,Ki (nM),COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,False,False,False
51403834,CCOC(=O)c1cnc2c(NC(=S)NCc3ccc(cc3)S(N)(=O)=O)cnn2c1C,23.0,Ki (nM),CCOC(=O)c1cnc2c(NC(=S)NCc3ccc(S(N)(=O)=O)cc3)cnn2c1C,False,False,False
50383275,Cc1ccc(cc1)-c1cs\c(=N/c2ccc(cc2)S(N)(=O)=O)n1C1CCCCC1,23.0,Ki (nM),Cc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2C2CCCCC2)cc1,False,False,False
51018273,CNCC(O)COc1ccc(cc1)S(N)(=O)=O,23.0,Ki (nM),CNCC(O)COc1ccc(S(N)(=O)=O)cc1,False,False,False
51050278,NS(=O)(=O)c1ccc(cc1)-n1nc(CCO)cc1-c1ccccc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(-n2nc(CCO)cc2-c2ccccc2)cc1,False,False,False
50243664,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ccc2c(C)cc(=O)oc2c1,23.0,Ki (nM),Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc1,False,False,False
51402815,CCN1CCN(CC1)c1nccc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)n1,23.0,Ki (nM),CCN1CCN(c2nccc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)n2)CC1,False,False,False
50823093,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)N=C=S)s1,23.0,Ki (nM),NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(N=C=S)cc2)s1,False,False,False
50243661,Cc1cc(=O)oc2cc(NC(=O)NS(=O)(=O)c3ccc(F)cc3)ccc12,23.0,Ki (nM),Cc1cc(=O)oc2cc(NC(=O)NS(=O)(=O)c3ccc(F)cc3)ccc12,False,False,False
50284235,NS(=O)(=O)c1ccc(NC(=O)NNS(=O)(=O)c2ccc(Cl)cc2)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(NC(=O)NNS(=O)(=O)c2ccc(Cl)cc2)cc1,False,False,False
51135544,COc1ccccc1NC(=O)Nc1cc(ccc1O)S(N)(=O)=O,23.0,Ki (nM),COc1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,False,False,False
50812095,NS(=O)(=O)Oc1ccc(I)cc1,23.0,Ki (nM),NS(=O)(=O)Oc1ccc(I)cc1,False,False,False
51408981,NS(=O)(=O)c1cc(c(NC(=O)Nc2cc3cc(Br)ccc3o2)cc1Cl)S(N)(=O)=O,23.0,Ki (nM),NS(=O)(=O)c1cc(S(N)(=O)=O)c(NC(=O)Nc2cc3cc(Br)ccc3o2)cc1Cl,False,False,False
51532756,NS(=O)(=O)c1ccc(nc1)N1CC[C@@H](C1)NC(=O)Nc1ccccc1Cl,23.0,Ki (nM),NS(=O)(=O)c1ccc(N2CC[C@H](NC(=O)Nc3ccccc3Cl)C2)nc1,False,False,False
51098691,Cc1ccc(cc1)-c1coc2cc3oc(=O)c(CC(O)=O)c(C)c3cc12,23.0,Ki (nM),Cc1ccc(-c2coc3cc4oc(=O)c(CC(=O)O)c(C)c4cc23)cc1,False,False,False
51413469,COc1ccc(OC)c(\C=C2\N=C(N(C2=O)c2ccc(cc2)S(N)(=O)=O)c2ccccc2)c1,23.0,Ki (nM),COc1ccc(OC)c(/C=C2/N=C(c3ccccc3)N(c3ccc(S(N)(=O)=O)cc3)C2=O)c1,False,False,False
51480668,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(nc3ccccc23)-c2ccc3OCOc3c2)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(CCNC(=O)c2cc(-c3ccc4c(c3)OCO4)nc3ccccc23)cc1,False,False,False
51607901,NS(=O)(=O)c1ccc(CCN(Cc2ccco2)C(=O)c2ccc3c(c2)no[n+]3[O-])cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(CCN(Cc2ccco2)C(=O)c2ccc3c(c2)no[n+]3[O-])cc1,False,False,False
51218526,COc1ccc-2c(SCc3cnc(Nc4ccc(cc4)S(N)(=O)=O)nc-23)c1,23.0,Ki (nM),COc1ccc2c(c1)SCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,False,False,False
51498434,NS(=O)(=O)c1ccc(Nc2nc(N\N=C\c3ccc(Cl)cc3)nc(Nc3ccccc3)n2)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(Nc2nc(N/N=C/c3ccc(Cl)cc3)nc(Nc3ccccc3)n2)cc1,False,False,False
50497237,NS(=O)(=O)c1ccc(cc1)-n1cc(\C=N/Nc2nc(cs2)-c2cc3cc(Br)ccc3oc2=O)c(n1)-c1ccc(Cl)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5cc(Br)ccc5oc4=O)cs3)c(-c3ccc(Cl)cc3)n2)cc1,False,False,False
50412122,COC(=O)[C@H]1O[C@@H](On2cc(CNC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)[C@H](O)[C@@H](O)[C@@H]1O,23.0,Ki (nM),COC(=O)[C@H]1O[C@@H](On2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,False
199262,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)NCCc2ccc(cc2)S(N)(=O)=O)cc1,23.0,Ki (nM),NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)NCCc4ccc(S(N)(=O)=O)cc4)cc3)cc2)cc1,False,False,False
50404318,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(N)=O,23.0,Ki (nM),CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc1,False,False,False
50404321,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,23.0,Ki (nM),CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(N)=O)cc1,False,False,False
51121512,Brc1cccc2ccc(=O)[nH]c12,23.0,Ki (nM),O=c1ccc2cccc(Br)c2[nH]1,False,False,False
50425572,FC(F)(F)c1ccc(cc1)-n1cc(COc2ccc3ccc(=O)oc3c2)nn1,23.0,Ki (nM),O=c1ccc2ccc(OCc3cn(-c4ccc(C(F)(F)F)cc4)nn3)cc2o1,False,False,False
51295720,NS(=O)(=O)c1ccc(OP(=O)(OCC#C)c2ccccc2)cc1,23.0,Ki (nM),C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,False,False,False
50425576,Cc1cc(=O)oc2cc(ccc12)-n1cc(COc2ccc3ccc(=O)oc3c2)nn1,23.0,Ki (nM),Cc1cc(=O)oc2cc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)ccc12,False,False,False
51121511,Clc1cccc2ccc(=O)[nH]c12,23.0,Ki (nM),O=c1ccc2cccc(Cl)c2[nH]1,False,False,False
51461630,CN(C)c1ccc(CN(CCc2ccc(cc2)S(N)(=O)=O)C(=O)c2ccc(cc2)-c2cssc2=S)cc1,23.0,Ki (nM),CN(C)c1ccc(CN(CCc2ccc(S(N)(=O)=O)cc2)C(=O)c2ccc(-c3cssc3=S)cc2)cc1,False,False,False
23291,COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,23.0,Ki (nM),COC(=O)[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,False
50995703,CC(=O)Oc1ccc2oc(=O)ccc2c1,23.0,Ki (nM),CC(=O)Oc1ccc2oc(=O)ccc2c1,False,False,False
51564141,CC1=NNC(=O)\C1=N\Nc1cccc(c1)S(N)(=O)=O,23.0,Ki (nM),CC1=NNC(=O)/C1=N/Nc1cccc(S(N)(=O)=O)c1,False,False,False
59537,CCCCCCCCCCOS(=O)(=O)N,23.1,Ki (nM),CCCCCCCCCCOS(N)(=O)=O,False,False,False
50976555,Cc1noc(C)c1Cn1ccc(=O)c(c1)S(N)(=O)=O,23.1,Ki (nM),Cc1noc(C)c1Cn1ccc(=O)c(S(N)(=O)=O)c1,False,False,False
50321148,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50523657,NS(=O)(=O)c1ccc(OCc2cn(nn2)-c2ccc(cc2)C(F)(F)F)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(OCc2cn(-c3ccc(C(F)(F)F)cc3)nn2)cc1,False,False,False
50327536,CCOC1Oc2ccccc2C(=O)\C1=C\Nc1ccc(cc1)S(=O)(=O)Nc1cc(C)on1,24.0,Ki (nM),CCOC1Oc2ccccc2C(=O)/C1=C/Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,False,False,False
51409408,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50824469,Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
50824466,Nc1cc(c(cc1S(N)(=O)=O)S(N)(=O)=O)C(F)(F)F,24.0,Ki (nM),Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,False,False,False
50909469,CC(=O)NS(=O)(=O)c1ccc(cc1)C1=NN(C(O1)c1ccc(Cl)cc1Cl)C(C)=O,24.0,Ki (nM),CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)cc3Cl)O2)cc1,False,False,False
51576325,COc1cc(cc(OC)c1OC)C(=O)c1cn(cc1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),COc1cc(C(=O)c2cn(-c3ccc(S(N)(=O)=O)cc3)cc2-c2ccccc2)cc(OC)c1OC,False,False,False
50842398,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50302181,CCOc1ccc(cc1-c1nnc2n(C)nc(C)c2n1)S(=O)(=O)N1CCOCC1,24.0,Ki (nM),CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1-c1nnc2c(n1)c(C)nn2C,False,False,False
20766,Nc1c(Cl)cc(cc1Cl)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,24.0,Ki (nM),Nc1c(Cl)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Cl,False,False,False
51376682,C\C(=N/Nc1ccc(cc1)S(N)(=O)=O)c1cc2cc(Br)ccc2oc1=O,24.0,Ki (nM),C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,False,False,False
51199008,NS(=O)(=O)c1cccc(c1)N1C(=O)c2c(C1=O)c(Br)c(Br)c(Br)c2Br,24.0,Ki (nM),NS(=O)(=O)c1cccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)c1,False,False,False
50350126,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccccc1Cl,24.0,Ki (nM),CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1,False,False,False
50836520,NS(=O)(=O)c1ccc(cc1)-n1c(=O)c2ccc3c4c(ccc(c24)c1=O)c(=O)n(-c1ccc(cc1)S(N)(=O)=O)c3=O,24.0,Ki (nM),NS(=O)(=O)c1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C4=O)cc1,False,False,False
51205693,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,False,False,False
50742839,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)cc(F)c2F)c(F)c1,24.0,Ki (nM),NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)cc(F)c2F)c(F)c1,False,False,False
20785,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50284237,Cc1ccc(cc1)S(=O)(=O)NNC(=O)Nc1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),Cc1ccc(S(=O)(=O)NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51205694,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
26932,Cc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,24.0,Ki (nM),Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,False,False,False
51543847,CC(C)c1ccc(cc1)C1C=C(Nc2ccc(cc2)S(N)(=O)=O)C(=O)N1c1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),CC(C)c1ccc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51135543,CSc1cccc(NC(=O)Nc2cc(ccc2O)S(N)(=O)=O)c1,24.0,Ki (nM),CSc1cccc(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,False,False,False
51291442,CN(C)c1nc(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)nc(Nc2ccc(Cl)c(Cl)c2)n1,24.0,Ki (nM),CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccc(Cl)c(Cl)c2)n1,False,False,False
50740806,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2[nH]cc(Cl)c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3[nH]cc(Cl)c23)cc1,False,False,False
50740295,Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
50822725,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50501454,CCC(Sc1nc(-c2cccc(OC)c2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),CCC(Sc1nc(-c2cccc(OC)c2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,False,False,False
51204441,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,False,False,False
51144539,NS(=O)(=O)c1ccc(cc1)C(=O)NN=C1C(=O)Nc2ccc(cc12)[N+]([O-])=O,24.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)NN=C2C(=O)Nc3ccc([N+](=O)[O-])cc32)cc1,False,False,False
199259,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
19033,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51402826,CN1CCN(CC1)c1nc(C)cc(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)n1,24.0,Ki (nM),Cc1cc(OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)nc(N2CCN(C)CC2)n1,False,False,False
50412123,NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,False,False,False
51362133,NS(=O)(=O)c1ccc(CNC(=O)CCN2CCN(CC2)c2ccccc2)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(CNC(=O)CCN2CCN(c3ccccc3)CC2)cc1,False,False,False
50582111,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51098709,COC(=O)Cc1c(C)c2ccc(OCC(=O)c3ccc(Cl)cc3)cc2oc1=O,24.0,Ki (nM),COC(=O)Cc1c(C)c2ccc(OCC(=O)c3ccc(Cl)cc3)cc2oc1=O,False,False,False
50241185,CSc1ccc(\C=N\CCc2ccc(cc2)S(N)(=O)=O)cc1,24.0,Ki (nM),CSc1ccc(/C=N/CCc2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51204461,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51283055,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50506595,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc3ccc(cc3)S(=O)(=O)Nc3nnc(s3)S(N)(=O)=O)cc2)s1,24.0,Ki (nM),NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc3ccc(S(=O)(=O)Nc4nnc(S(N)(=O)=O)s4)cc3)cc2)s1,False,False,False
50389866,NS(=O)(=O)Oc1ccc(NC(=O)N2CCN(CC2)c2nccc(n2)-c2ccc(cc2)C(F)(F)F)cc1,24.0,Ki (nM),NS(=O)(=O)Oc1ccc(NC(=O)N2CCN(c3nccc(-c4ccc(C(F)(F)F)cc4)n3)CC2)cc1,False,False,False
51199075,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,24.0,Ki (nM),NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,False,False,False
50351987,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51607904,O=C(NCCOc1ccc2oc(=O)ccc2c1)c1ccc2c(c1)no[n+]2[O-],24.0,Ki (nM),O=C(NCCOc1ccc2oc(=O)ccc2c1)c1ccc2c(c1)no[n+]2[O-],False,False,False
50240138,Nc1nc(=O)[nH]c2n(cc(-c3ccc(Br)cc3)c12)-c1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),Nc1nc(=O)[nH]c2c1c(-c1ccc(Br)cc1)cn2-c1ccc(S(N)(=O)=O)cc1,False,False,False
50842480,Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,24.0,Ki (nM),Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51199093,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
50742906,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51507565,COc1cc(\C=C\C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,24.0,Ki (nM),COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,False,False,False
50093953,Cc1nn(C)c2nnc(Nc3ccc(cc3)S(=O)(=O)NCCN)nc12,24.0,Ki (nM),Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCN)cc3)nc12,False,False,False
50314626,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,24.0,Ki (nM),NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,False,False,False
51256688,NS(=O)(=O)c1ccc(cc1)C(=O)N\N=C\c1ccc(cc1)-n1nnc2ccccc12,24.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N/N=C/c2ccc(-n3nnc4ccccc43)cc2)cc1,False,False,False
51574636,Nc1c(cnn1-c1ccc(cc1)S(N)(=O)=O)C(=O)N\N=C\c1ccccc1[N+]([O-])=O,24.0,Ki (nM),Nc1c(C(=O)N/N=C/c2ccccc2[N+](=O)[O-])cnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
50740358,Nc1cc(c(cc1S(N)(=O)=O)S(N)(=O)=O)C(F)(F)F,24.0,Ki (nM),Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,False,False,False
