smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,Ki,5.012,nM,CHEMBL1976376,CHEMBL1201862,,active,False,Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,False,False,False
O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,Ki,10.0,nM,CHEMBL1983575,CHEMBL1201862,,active,False,O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,False,False,False
O=C1Cc2cc(-c3ccccc3)cnc2N1,Ki,79432.82,nM,CHEMBL1983630,CHEMBL1201862,,active,False,O=C1Cc2cc(-c3ccccc3)cnc2N1,False,False,False
N#Cc1ccc2nc(N)n(-c3nccs3)c2c1,Ki,3162.28,nM,CHEMBL1988805,CHEMBL1201862,,active,False,N#Cc1ccc2nc(N)n(-c3nccs3)c2c1,False,False,False
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,Ki,1258.93,nM,CHEMBL1996176,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,False,False,False
Nc1cc(=O)[nH]n1-c1ccccn1,Ki,79432.82,nM,CHEMBL1995765,CHEMBL1201862,,active,False,Nc1cc(=O)[nH]n1-c1ccccn1,False,False,False
CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,Ki,1995.26,nM,CHEMBL1984760,CHEMBL1201862,,active,False,CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,False,False,False
Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,Ki,251.19,nM,CHEMBL1997846,CHEMBL1201862,,active,False,Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,False,False,False
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,Ki,50.12,nM,CHEMBL49120,CHEMBL1201862,,active,False,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,False,False,False
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,Ki,100.0,nM,CHEMBL1983111,CHEMBL1201862,,active,False,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,False,False,False
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,Ki,398.11,nM,CHEMBL1988141,CHEMBL1201862,,active,False,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,False,False,False
NC(=O)c1cccc2cn[nH]c12,Ki,7943.28,nM,CHEMBL451401,CHEMBL1201862,,active,False,NC(=O)c1cccc2cn[nH]c12,False,False,False
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,Ki,1258.93,nM,CHEMBL1991078,CHEMBL1201862,,active,False,COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,False,False,False
Nc1ncnc2scc(-c3ccccc3)c12,Ki,794.33,nM,CHEMBL1975212,CHEMBL1201862,,active,False,Nc1ncnc2scc(-c3ccccc3)c12,False,False,False
O=c1[nH][nH]c2ccc(Br)cc12,Ki,25118.86,nM,CHEMBL2001613,CHEMBL1201862,,active,False,O=c1[nH][nH]c2ccc(Br)cc12,False,False,False
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,Ki,501.19,nM,CHEMBL1983923,CHEMBL1201862,,active,False,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,False,False,False
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,Ki,3162.28,nM,CHEMBL565612,CHEMBL1201862,,active,False,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,False,False,False
NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,Ki,1000.0,nM,CHEMBL1993904,CHEMBL1201862,,active,False,NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,False,False,False
COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,Ki,1000.0,nM,CHEMBL1997275,CHEMBL1201862,,active,False,COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,False,False,False
Cc1cccc(-c2cccc3onc(N)c23)c1,Ki,1995.26,nM,CHEMBL1980376,CHEMBL1201862,,active,False,Cc1cccc(-c2cccc3onc(N)c23)c1,False,False,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,1995.26,nM,CHEMBL1965660,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,False,False,False
CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,Ki,1258.93,nM,CHEMBL1982413,CHEMBL1201862,,active,False,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,False,False,False
O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,Ki,2511.89,nM,CHEMBL1987535,CHEMBL1201862,,active,False,O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,False,False,False
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,Ki,1584.89,nM,CHEMBL1981792,CHEMBL1201862,,active,False,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,False,False,False
Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,Ki,3162.28,nM,CHEMBL2002586,CHEMBL1201862,,active,False,Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,False,False,False
NC(=O)c1cc(-c2cccs2)n2nccc2n1,Ki,3981.07,nM,CHEMBL1987815,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2cccs2)n2nccc2n1,False,False,False
O=c1[nH]c2ccc(Cl)cc2c2ncnn12,Ki,50118.72,nM,CHEMBL1992673,CHEMBL1201862,,active,False,O=c1[nH]c2ccc(Cl)cc2c2ncnn12,False,False,False
CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,199.53,nM,CHEMBL1969151,CHEMBL1201862,,active,False,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
Cc1n[nH]c2ccc(-c3cccnc3)cc12,Ki,10000.0,nM,CHEMBL1967252,CHEMBL1201862,,active,False,Cc1n[nH]c2ccc(-c3cccnc3)cc12,False,False,False
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,Ki,398.11,nM,CHEMBL1993335,CHEMBL1201862,,active,False,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,False,False,False
COC(=O)c1c(N)nc2ccccn12,Ki,31622.78,nM,CHEMBL1981492,CHEMBL1201862,,active,False,COC(=O)c1c(N)nc2ccccn12,False,False,False
Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,Ki,398.11,nM,CHEMBL2007574,CHEMBL1201862,,active,False,Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,False,False,False
CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,Ki,794.33,nM,CHEMBL1988692,CHEMBL1201862,,active,False,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,False,False,False
CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,Ki,2511.89,nM,CHEMBL2004637,CHEMBL1201862,,active,False,CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,False,False,False
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,1258.93,nM,CHEMBL1970317,CHEMBL1201862,,active,False,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,False,False,False
CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1,Ki,2511.89,nM,CHEMBL1997007,CHEMBL1201862,,active,False,CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1,False,False,False
CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1,Ki,1584.89,nM,CHEMBL1980167,CHEMBL1201862,,active,False,CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1,False,False,False
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,Ki,63.1,nM,CHEMBL2006765,CHEMBL1201862,,active,False,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,False,False,False
O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,Ki,3162.28,nM,CHEMBL1986590,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,False,False,False
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,Ki,251.19,nM,CHEMBL406845,CHEMBL1201862,,active,False,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,False,False,False
O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,Ki,1000.0,nM,CHEMBL1983980,CHEMBL1201862,,active,False,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,False,False,False
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,100.0,nM,CHEMBL1980297,CHEMBL1201862,,active,False,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,False,False,False
c1ccc(-c2ccnc3[nH]ccc23)cc1,Ki,630.96,nM,CHEMBL482538,CHEMBL1201862,,active,False,c1ccc(-c2ccnc3[nH]ccc23)cc1,False,False,False
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,Ki,794.33,nM,CHEMBL1999484,CHEMBL1201862,,active,False,CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,False,False,False
NC(=O)c1csc2c1NCCC2=O,Ki,79432.82,nM,CHEMBL1973399,CHEMBL1201862,,active,False,NC(=O)c1csc2c1NCCC2=O,False,False,False
Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1,Ki,3162.28,nM,CHEMBL1986899,CHEMBL1201862,,active,False,Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1,False,False,False
Cc1nn(C)c2sc(C(N)=O)c(N)c12,Ki,10000.0,nM,CHEMBL1996837,CHEMBL1201862,,active,False,Cc1nn(C)c2sc(C(N)=O)c(N)c12,False,False,False
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,Ki,63.1,nM,CHEMBL1993661,CHEMBL1201862,,active,False,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,False,False,False
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,Ki,1995.26,nM,CHEMBL1980391,CHEMBL1201862,,active,False,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,False,False,False
ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,Ki,1000.0,nM,CHEMBL546797,CHEMBL1201862,,active,False,ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,False,False,False
