BindingDB_ID,smiles,value,standard_type
50991353,[H][C@@]12C[C@]3(C=C(Br)C(=O)C=C3S1)C1=C(N2)C(=O)c2[nH]cc3CCN=C1c23,1900.0,Ki (nM)
51261670,COc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1OC,1900.0,Ki (nM)
51525246,CC(C)=CCCC1(C)Oc2cc(O)c3c(oc4c(O)cccc4c3=O)c2C=C1,1900.0,Ki (nM)
50501567,OC1=C(CCC\C1=C/c1ccc(OCCN2CCCCC2)cc1)C(=O)c1ccccc1,1900.0,Ki (nM)
50431848,N[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc1c2CCCCc2nc2ccccc12,1908.0,Ki (nM)
408494,C1CCc2c(C1)sc1N=CN3CCCN=C3c21,1920.0,Ki (nM)
50287097,Oc1ccc2c(CC(=O)NNC(=S)Nc3c4CCCCc4nc4ccccc34)cc(=O)oc2c1,1940.0,Ki (nM)
51051486,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c(C)cccc12,1950.0,Ki (nM)
51463534,OCC1CCN(Cc2ccc(cc2)C(=O)N\N=C\c2cccc(Cl)c2)CC1,1953.0,Ki (nM)
51286976,COc1cc(\C=C\C(=O)OCCc2ccccc2)cc(OC)c1OCCc1ccccc1,1970.0,Ki (nM)
50502631,Oc1ccc2C(=O)\C(Cc2c1)=C\C1CCN(Cc2ccccc2)CC1,1980.0,Ki (nM)
50104892,CCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](Cc6ccccc6)NC(=O)OC(C)(C)C)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,,Ki (nM)
51441234,COc1cc2CN3CCc4cc5OCOc5c(OC)c4[C@@H]3Cc2c2COCOc12,2000.0,Ki (nM)
50048002,CCCCCSC(=O)OCC[N+](C)(C)C,2000.0,Ki (nM)
51451310,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,2000.0,Ki (nM)
50583804,C\C=C1/C2Cc3[nH]c(=O)ccc3C1CC(C)=C2,2000.0,Ki (nM)
50481732,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccc(Cl)cc1Cl,2030.0,Ki (nM)
51117640,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,2040.0,Ki (nM)
51606003,CCOC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccc(F)cc2)N(c2ccc(F)cc2)C1c1ccc(F)cc1,2050.0,Ki (nM)
50735855,CC1=CC2Cc3[nH]c(=O)ccc3C3(C1)NCCC(C)=C23,2050.0,Ki (nM)
51188720,N\C(=N/OC(=O)c1cnn(c1C(F)(F)F)-c1ccc(cc1)[N+]([O-])=O)c1ccc(cc1)C(F)(F)F,2070.0,Ki (nM)
50287100,COc1ccc2nc3CCCCc3c(N)c2c1,2090.0,Ki (nM)
50949141,COc1ccc2nc3CCCCc3c(N)c2c1,2090.0,Ki (nM)
50008793,CN(C)c1ccc(CC(=O)NCCCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,2100.0,Ki (nM)
51261723,Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1O,2100.0,Ki (nM)
50431856,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)Nc1c2CCCCc2nc2ccccc12,2214.0,Ki (nM)
50871600,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,2230.0,Ki (nM)
293126,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2ccccn2)cc1,2260.0,Ki (nM)
51261658,C(Oc1cc(\C=N\c2c3CCCCc3nc3ccccc23)cc(OCc2ccccc2)c1OCc1ccccc1)c1ccccc1,2300.0,Ki (nM)
50289963,COc1ccc(cc1)-c1cc2O[C@]3(C)CC[C@@]4(O)[C@](C)(CCC(=O)OC4(C)C)[C@]3(O)Cc2c(=O)o1,2300.0,Ki (nM)
335100,CC(=O)C(=N/O)\C(=O)NCC1CCN(Cc2ccccc2)CC1,2300.0,Ki (nM)
50630027,C(c1ccc2ccc(C[n+]3cccc4ccccc34)cc2c1)[n+]1cccc2ccccc12,2300.0,Ki (nM)
51188745,N\C(=N/OC(=O)c1cnn(c1C(F)(F)F)-c1ccc(cc1)[N+]([O-])=O)c1ccc(Cl)cc1,2350.0,Ki (nM)
50287098,Oc1ccc2c(CC(=O)N\N=C3/SCC(=O)N3c3c4CCCCc4nc4ccccc34)cc(=O)oc2c1,2360.0,Ki (nM)
408495,C(N1CCc2c(C1)sc1N=CN3CCN=C3c21)c1ccccc1,2360.0,Ki (nM)
51286974,COc1cc(\C=C\C(=O)OCCc2ccccc2)cc(OC)c1OCCc1ccccc1,2440.0,Ki (nM)
51031502,OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(cc2)[N+]([O-])=O)C1,2450.0,Ki (nM)
200770,Brc1ccc(CN=Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1 |w:7.7|,2470.0,Ki (nM)
50353662,CC(=C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CCC(=O)OCC#C,2480.0,Ki (nM)
50350061,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C[C@@]4(O)CC[C@H]5C(C)(C)[C@H](CC[C@]5(C)[C@H]4CC[C@H]23)OC(C)=O)C1(C)C,2490.0,Ki (nM)
50012024,Oc1ccc(O)c(c1)-c1c2ccc(n2)c(-c2cc(O)ccc2O)c2ccc([nH]2)c(-c2cc(O)ccc2O)c2ccc([nH]2)c(-c2cc(O)ccc2O)c2ccc1n2,2500.0,Ki (nM)
50008799,CN(C)c1ccc(CC(=O)NCCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,2500.0,Ki (nM)
51261657,COc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1OC,2500.0,Ki (nM)
50724578,C=CCCCCCCCC1CCC(CCCCC=C)N1,2500.0,Ki (nM)
51261638,C1CCN(CC1)c1c2CCCCc2nc2ccccc12,2500.0,Ki (nM)
51475809,NS(=O)(=O)c1ccc(cc1)\N=C\c1cc(Br)cc(Br)c1O,2540.0,Ki (nM)
51555678,[H][C@]12Cc3ccccc3-c3c(OC)c(OC)cc(CCN1C(=O)c1cc[n+](Cc4ccccc4)cc1)c23,2570.0,Ki (nM)
51506333,COC(=O)CCC\C=C/C\C=C/C\C=C/CCOC(=O)Nc1ccc(Cl)cc1,2620.0,Ki (nM)
50713805,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,2630.0,Ki (nM)
51552403,O=c1cc(OCCCNC2CCN(Cc3ccccc3)CC2)c2ccc(cc2o1)-c1cccnc1,2641.0,Ki (nM)
50246505,C\C=C(/C)C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC=C4[C@@H]3CC=C2C1=O)[C@H](C)N(C)C,2650.0,Ki (nM)
50856234,C[n+]1c2ccccc2c(-c2ccc(N)cc2)c2ccccc12,2660.0,Ki (nM)
50528238,CC(CC(=O)Nc1nnc(s1)-c1cccc(Cl)c1)CC(C)(C)C,2670.0,Ki (nM)
51185311,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,2700.0,Ki (nM)
51185303,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,2700.0,Ki (nM)
50235112,COc1cc(OC)c(C(=O)\C=C\c2ccccc2)c(O)c1CN1CCCCC1,2750.0,Ki (nM)
51397594,COc1ccccc1CNCCCCCCn1ccc(=O)c(OCc2ccccc2)c1C,2787.0,Ki (nM)
50553311,Ic1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(I)c2)c1,2790.0,Ki (nM)
50099337,C[n+]1c2ccccc2cc2ccccc12,2800.0,Ki (nM)
50502627,COc1cc2C\C(=C/C3CCN(Cc4ccccc4)CC3)C(=O)c2cc1O,2822.0,Ki (nM)
50502628,COc1cc2C(=O)\C(Cc2cc1O)=C\C1CCN(Cc2ccccc2)CC1,2822.0,Ki (nM)
50012033,Fc1cnc(F)c(F)c1-c1c2ccc(n2)c(-c2c(F)cnc(F)c2F)c2ccc([nH]2)c(-c2c(F)cnc(F)c2F)c2ccc([nH]2)c(-c2c(F)cnc(F)c2F)c2ccc1n2,2850.0,Ki (nM)
51188832,FC(F)(F)c1ccc(nc1)N1CCN(CC1)c1cnn(-c2c(Cl)cc(cc2Cl)C(F)(F)F)c(=O)c1Cl,2870.0,Ki (nM)
50099537,OCC[n+]1c2ccccc2cc2ccccc12,2900.0,Ki (nM)
50099175,C[n+]1ccsc1,2950.0,Ki (nM)
50553257,[O-][N+](=O)c1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(cc2)[N+]([O-])=O)cc1,2960.0,Ki (nM)
50048010,CCCCCSC(=O)OCC[N+](C)(C)C,3000.0,Ki (nM)
51261659,Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1,3000.0,Ki (nM)
51261753,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,3000.0,Ki (nM)
51261671,C(Oc1cc(\C=N\c2c3CCCCc3nc3ccccc23)cc(OCc2ccccc2)c1OCc1ccccc1)c1ccccc1,3000.0,Ki (nM)
50246487,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C(=O)C(NC(=O)c5ccccc5)=CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,3030.0,Ki (nM)
50012025,C[n+]1ccc(c(F)c1)-c1c2ccc(n2)c(-c2cc[n+](C)cc2F)c2ccc([nH]2)c(-c2cc[n+](C)cc2F)c2ccc([nH]2)c(-c2cc[n+](C)cc2F)c2ccc1n2,3060.0,Ki (nM)
50712937,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(=O)NCCN)C(C)=O)C1(C)C,3060.0,Ki (nM)
50089051,O\N=C(/C#N)C(=O)NCCCNc1c2CCCCc2nc2ccccc12,3077.0,Ki (nM)
200767,Clc1cccc(CN=Nc2nc(cs2)-c2cc3ccccc3oc2=O)c1 |w:8.8|,3090.0,Ki (nM)
51189277,CC(C)=CCC\C(C)=C\Cc1cc(c(O)cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1,3100.0,Ki (nM)
51189263,COc1cc(O)c(cc1C\C=C(/C)CCC=C(C)C)C1CC(=O)c2c(O)cc(O)cc2O1,3100.0,Ki (nM)
51189262,CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4C=CC(C)(C)Oc4cc(O)c3c(=O)c12,3100.0,Ki (nM)
51189285,CC(C)=CCc1c(O)cc(O)c2c1oc(-c1ccc(O)cc1O)c(CC=C(C)C)c2=O,3100.0,Ki (nM)
51189287,CC(C)(O)C1Cc2c(oc3c4C=CC(C)(C)Oc4cc(O)c3c2=O)-c2ccc(O)cc2O1,3100.0,Ki (nM)
51189280,CC(C)=CCC\C(C)=C\Cc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O,3100.0,Ki (nM)
51189250,CC(C)=CCc1c(oc2c3C=CC(C)(C)Oc3cc(O)c2c1=O)-c1ccc(O)cc1O,3100.0,Ki (nM)
51189266,COc1cc(O)c(cc1C\C=C(/C)CCC=C(C)C)-c1cc(=O)c2c(O)cc(O)cc2o1,3100.0,Ki (nM)
51189282,CC(C)(O)CCc1c(oc2c3C=CC(C)(C)Oc3cc(O)c2c1=O)-c1ccc(O)cc1O,3100.0,Ki (nM)
51510830,CCCCCCCCO[C@H]1[C@H](OC(C)=O)[C@@H](Cn2c(=O)n(C)c3ncn(C)c3c2=O)OC(OC(C)=O)[C@@H]1OC(C)=O,3100.0,Ki (nM)
51117643,CCCCCCCCCCCCCCC\C=C\C(=O)N1CCCCCC1,3160.0,Ki (nM)
50888896,COc1ccc(cc1)C1C(C#N)=C(NC(=O)CN2CCN(CC2)c2ccccc2)Oc2c1c(=O)oc1ccccc21,3190.0,Ki (nM)
51261724,C1CCN(C1)c1c2CCCCc2nc2ccccc12,3200.0,Ki (nM)
50706130,CC(C)OC(=O)CCC(=O)Nc1ccncc1N,3200.0,Ki (nM)
51144807,CC(C)(C)c1cc(\C=C\C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(c1O)C(C)(C)C,3200.0,Ki (nM)
50099523,CCC[n+]1cc2ccccc2c2ccccc12,3200.0,Ki (nM)
51136952,CCCCCCCCCCCCCCC\C=C\C(O)=O,3210.0,Ki (nM)
41643,O=C1N(Cc2ccc(Cc3ccc(CN4C(=O)C(=O)c5ccccc45)cc3)cc2)c2ccccc2C1=O,3280.0,Ki (nM)
51144708,Nc1ccc(O)c(CN2CCCC2)c1,3300.0,Ki (nM)
50474994,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCC=C,3310.0,Ki (nM)
50431858,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)Nc1c2CCCCc2nc2ccccc12,3330.0,Ki (nM)
50353667,CC(=C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CCC(=O)OCC#C,3330.0,Ki (nM)
50856209,CN1c2ccccc2C(c2ccccc12)n1cncn1,3340.0,Ki (nM)
50353668,CC(C)([C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CC(=O)OCCC=C)C(=O)OCC=C,3390.0,Ki (nM)
50008792,CN(C)c1ccc(CC(=O)NCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,3400.0,Ki (nM)
51117642,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCCC1,3410.0,Ki (nM)
50553315,Brc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Br)cc2)cc1,3430.0,Ki (nM)
50552529,Brc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Br)cc2)cc1,3430.0,Ki (nM)
51525247,CC(C)=CCCC1(C)Oc2cc(O)c3c(oc4c(O)cccc4c3=O)c2C=C1,3430.0,Ki (nM)
51506335,COC(=O)CCC\C=C/C\C=C/C\C=C/CCOC(=O)Nc1ccc(OC)cc1,3480.0,Ki (nM)
50481722,CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,3490.0,Ki (nM)
50871597,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,3500.0,Ki (nM)
50991331,OC1C(Br)=CC2(C=CNC3=C2C2=NCCc4c[nH]c(c24)C3=O)C=C1Br,3500.0,Ki (nM)
50420440,Cn1cc[n+](COCc2cccc3ccccc23)c1CN=O,3500.0,Ki (nM)
51374496,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCc1ccc(cc1)C(F)(F)F,0.456,Ki (nM)
50871625,CN(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,0.54,Ki (nM)
15307,OCCN(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,0.65,Ki (nM)
50871666,CCC1=CC2C[C@H](C1)c1c(C2)nc2cc(Cl)ccc2c1N,0.67,Ki (nM)
50489532,COc1ccc2CC(CCc2c1)NC(=O)N(C)C,0.67,Ki (nM)
51377536,COc1cc(CNC(=O)CCCCCCNc2c3C4CC(Cc3nc3cc(Cl)ccc23)C=C(C)C4)ccc1O,0.68,Ki (nM)
50034651,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1,0.7,Ki (nM)
50489463,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,0.72,Ki (nM)
50871682,Nc1ccc2c(c1)c(-c1ccccc1)n(CCCCCCc1cn(CCNc3c4CCCCc4nc4ccccc34)nn1)c1cc(=[NH2+])ccc21,0.72,Ki (nM)
50452606,C(CCCNCc1cc2ccccc2o1)CCCNc1c2CCCCc2nc2ccccc12,0.72,Ki (nM)
50871612,C(Cc1cccc(CCNc2c3CCCCc3nc3ccccc23)n1)Nc1c2CCCCc2nc2ccccc12,0.768,Ki (nM)
50077150,[O-][N+](=O)c1cccc2c(NCCCCCCCCNc3c4CCCCc4nc4ccccc34)c3CCCCc3nc12,0.78,Ki (nM)
50211423,O=c1ccc2[C@H](CCCc2[nH]1)NCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc12,0.8,Ki (nM)
17373,O=c1ccc2[C@H](CCCc2[nH]1)NCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc12 |r|,0.8,Ki (nM)
50489457,COc1ccc2CCC(Cc2c1)NS(=O)(=O)N(C)C,0.83,Ki (nM)
51377537,COc1cc(CNC(=O)CCCCCCNc2c3C4CC(Cc3nc3cc(Cl)ccc23)C=C(C)C4)ccc1O,0.94,Ki (nM)
50489531,COc1cccc2C[C@H](CCc12)NC(=O)N(C)C,0.98,Ki (nM)
50811190,Nc1c2CCCCc2nc2cc(Cl)cc(Cl)c12,1.0,Ki (nM)
17515,Nc1c2CCCCc2nc2cc(Cl)cc(Cl)c12,1.0,Ki (nM)
50175745,Clc1ccc2c(NCCCCCCCNc3c4Cc5ccccc5-c4nc4ccccc34)c3CCCCc3nc2c1,1.0,Ki (nM)
50452607,C(CCCNCc1cc2ccccc2o1)CCCNc1c2CCCCc2nc2ccccc12,1.0,Ki (nM)
50489456,COc1ccc2CC(CCc2c1)NS(=O)(=O)N(C)C,1.1,Ki (nM)
50280818,Clc1ccccc1C[n+]1ccc(C=C2C(=O)Nc3ccccc23)cc1,1.1,Ki (nM)
50489533,COc1ccc2CC[C@@H](Cc2c1)NC(=O)N(C)C,1.1,Ki (nM)
51116843,C(CCNc1c2CCCCc2nc2ccccc12)CC[Se][Se]CCCCCNc1c2CCCCc2nc2ccccc12,1.2,Ki (nM)
51449697,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc(cc1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1,1.2,Ki (nM)
50489462,CN(C)S(=O)(=O)N[C@H]1CCc2cc(O)ccc2C1,1.2,Ki (nM)
51116814,C(CCNc1c2CCCCc2nc2ccccc12)CC[Se][Se]CCCCCNc1c2CCCCc2nc2ccccc12,1.2,Ki (nM)
50489465,Oc1ccc(O)cc1,1.2,Ki (nM)
50489459,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,1.3,Ki (nM)
50871645,C(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,1.3,Ki (nM)
15302,c1ccc2c(c1)c(c3c(n2)CCCC3)NCCCCCCCNc4c5ccccc5nc6c4CCCC6,1.3,Ki (nM)
50489461,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,1.3,Ki (nM)
50811180,C(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,1.3,Ki (nM)
17516,c1ccc2c(c1)c(c3c(n2)CCCC3)NCCCCCCCNc4c5ccccc5nc6c4CCCC6,1.3,Ki (nM)
50949146,CCN(CCC(=O)N1CCN(CCNc2c3CCCCc3nc3ccccc23)CC1)C1CCCCC1,1.35,Ki (nM)
50828053,Nc1ccc2c(c1)c(-c1ccccc1)n(CCCNCCCNCCCNc1c3CCCCc3nc3ccccc13)c1cc(=[NH2+])ccc21,1.49,Ki (nM)
50214923,[H][C@]12Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5CCCCc5nc5cc(Cl)ccc45)c3[C@]([H])(CC(C)=C1)C2,1.5,Ki (nM)
50077146,CN(CCCCNc1c2CCCCc2nc2c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)OCc3ccccc3)cccc12)CCCNc1c2CCCCc2nc2ccccc12,1.5,Ki (nM)
50489458,CN(C)C(=O)N[C@H]1CCc2c(O)cccc2C1,1.6,Ki (nM)
50424788,CC(=O)C(F)(F)CCC(C)(C)C,1.6,Ki (nM)
15306,C=CCN(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,1.6,Ki (nM)
51058870,COc1ccc(Cn2cc(C(=O)NCCCNc3c4CCCCc4nc4cc(Cl)ccc34)c(=O)c3ccccc23)cc1,1.6,Ki (nM)
50787289,CC[N+](C)(C)c1cccc(O)c1,1.6,Ki (nM)
50871606,C(Cc1ccc(CCNc2c3CCCCc3nc3ccccc23)cc1)Nc1c2CCCCc2nc2ccccc12,1.63,Ki (nM)
50763328,O=C1CCCN1CC#CCN1CCCC1,1.7,Ki (nM)
50489460,CN(C)C(=O)N[C@H]1CCc2ccc(O)cc2C1,1.7,Ki (nM)
248233,C[C@@]12CC[C@@]3([C@@]([C@]1(CC4=C(O2)C=C(OC4=O)c5cc(c(c(c5)OC)OC)OC)O)(C(=O)C=CC3(C)C)C)O,1.7,Ki (nM)
51202290,COc1cc(cc(OC)c1OC)-c1cc2O[C@]3(C)CC[C@@]4(O)C(C)(C)C=CC(=O)[C@]4(C)[C@@]3(O)Cc2c(=O)o1,1.7,Ki (nM)
50871613,C(Cc1cccc(CCNc2c3CCCCc3nc3ccccc23)c1)Nc1c2CCCCc2nc2ccccc12,1.72,Ki (nM)
51506351,CCN(CC)C(=O)OC1C[N+]2(C)CCC1CC2,3500.0,Ki (nM)
50367561,CN(C)CCOc1ccc(cc1)C(=O)\C=C\c1ccccc1,3520.0,Ki (nM)
51510828,CCCCCCCCCCCCNC(=O)[C@@H](OCc1ccccc1)[C@H]1O[C@H]([C@H](OC(C)=O)[C@H]1OCc1ccccc1)n1cc(nn1)-c1ccccc1,3530.0,Ki (nM)
51116789,O=C(C[Se]c1ccccc1)Nc1c2CCCCc2nc2ccccc12,3540.0,Ki (nM)
51463532,OCC1CCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(Cl)cc2)CC1,3555.0,Ki (nM)
50076491,Oc1ccc(C=NNC(=O)Nc2ccncc2)c(O)c1,3560.0,Ki (nM)
51441236,COc1cc2c[n+]3CCc4cc5OCOc5c(OC)c4-c3cc2c(CO)c1OC,3600.0,Ki (nM)
51136951,CCCCCCCCCCCCCCCCCC(O)=O,3620.0,Ki (nM)
50871601,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,3700.0,Ki (nM)
50856359,CN1c2ccccc2C(N2CCSCC2)c2ccccc12,3750.0,Ki (nM)
50528243,CC(=O)Oc1cccc(c1)C(=O)Nc1nnc(s1)-c1ccc(C)cc1,3770.0,Ki (nM)
50528220,Cc1ccc(cc1)-c1nnc(NC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)s1,3770.0,Ki (nM)
51463535,OCC1CCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccccc2O)CC1,3813.0,Ki (nM)
50528228,Cc1ccc(cc1)-c1nnc(NC(=O)c2cccc(CCl)c2)s1,3840.0,Ki (nM)
50506935,Nc1ccc-2c(c1)C(=O)c1cccc3ccnc-2c13,3860.0,Ki (nM)
51102558,COc1cccc(c1)C1NC(=S)Nc2nc3CCCCc3c(N)c12,3880.0,Ki (nM)
50706124,CC(C)C(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1,3900.0,Ki (nM)
50528239,CC(CC(=O)Nc1nnc(Cc2ccccc2)s1)CC(C)(C)C,3990.0,Ki (nM)
50326733,CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,4000.0,Ki (nM)
51185307,COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC,4000.0,Ki (nM)
50032012,Cn1cc[n+](COCCCc2ccccc2)c1CN=O,4000.0,Ki (nM)
51185301,COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC,4000.0,Ki (nM)
50712927,COC(=O)[C@]12CC[C@@H]([C@@H](C)N)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM)
50712926,COC(=O)[C@]12CC[C@@H]([C@@H](C)NC(C)=O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM)
50021334,C(NC1C2N(Cc3ccccc3)C3C(N(Cc4ccccc4)C4(CC4N2Cc2ccccc2)N3Cc2ccccc2)N1Cc1ccccc1)c1ccccc1,4000.0,Ki (nM)
50856217,CN1c2ccccc2C(N2CCOCC2)c2ccccc12,4010.0,Ki (nM)
50713799,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,4060.0,Ki (nM)
50246500,CC(C)C(\C)=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@H]23)C1,4100.0,Ki (nM)
50431854,O=C(CNC(=O)[C@@H]1Cc2ccccc2CN1)Nc1c2CCCCc2nc2ccccc12,4130.0,Ki (nM)
50553317,Brc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1Br,4190.0,Ki (nM)
51510818,COC1O[C@H](Cn2ccc(=O)n(C[C@H]3O[C@H](OC)[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@@H]3OCc3ccccc3)c2=O)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,4200.0,Ki (nM)
50502629,Oc1ccc2C\C(=C/C3CCN(Cc4ccccc4)CC3)C(=O)c2c1,4224.0,Ki (nM)
17788,"C\C=C1/C2Cc3[nH]c(=O)ccc3C1(N)CC(C)=C2 |c:18,TLB:10:11:2:17.15.14,THB:1:2:4.5.11:17.15.14|",4300.0,Ki (nM)
51510815,CO[C@H]1O[C@H](Cn2c(=O)n(C)c3ncn(C)c3c2=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,4300.0,Ki (nM)
50502665,Oc1ccc(CCCCCCCCC(=O)c2c(O)cccc2O)cc1,4330.0,Ki (nM)
